Time (UTC +02:00 yyyy-MM-dd HH:mm:ss);Frequency (A) (Hz)
2026-05-13 10:25:20;223214,3
2026-05-13 10:25:20;135869,56
2026-05-13 10:25:20;163043,48
2026-05-13 10:25:20;170068,03
2026-05-13 10:25:20;247524,75
2026-05-13 10:25:20;297619,06
2026-05-13 10:25:20;132978,72
2026-05-13 10:25:20;231481,47
2026-05-13 10:25:20;289735,1
2026-05-13 10:25:20;153688,53
2026-05-13 10:25:20;250000
2026-05-13 10:25:20;105932,2
2026-05-13 10:25:20;145348,84
2026-05-13 10:25:20;247524,75
2026-05-13 10:25:20;81168,83
2026-05-13 10:25:20;151209,69
2026-05-13 10:25:20;160256,4
2026-05-13 10:25:20;176056,34
2026-05-13 10:25:20;81168,836
2026-05-13 10:25:20;174825,17
2026-05-13 10:25:20;375000
2026-05-13 10:25:20;198412,7
2026-05-13 10:25:20;210674,17
2026-05-13 10:25:20;284090,9
2026-05-13 10:25:20;192307,69
2026-05-13 10:25:20;135869,56
2026-05-13 10:25:20;309917,34
2026-05-13 10:25:20;175233,64
2026-05-13 10:25:20;176886,8
2026-05-13 10:25:20;225903,61
2026-05-13 10:25:20;109649,125
2026-05-13 10:25:20;192307,69
2026-05-13 10:25:20;105932,2
2026-05-13 10:25:20;240384,61
2026-05-13 10:25:20;390625
2026-05-13 10:25:20;211864,4
2026-05-13 10:25:20;211864,4
2026-05-13 10:25:20;185643,56
2026-05-13 10:25:20;185643,56
2026-05-13 10:25:20;235849,08
2026-05-13 10:25:20;130208,32
2026-05-13 10:25:20;284090,9
2026-05-13 10:25:20;180288,47
2026-05-13 10:25:20;297619,06
2026-05-13 10:25:20;164473,69
2026-05-13 10:25:20;208333,33
2026-05-13 10:25:20;189393,95
2026-05-13 10:25:20;267857,12
2026-05-13 10:25:20;91911,766
2026-05-13 10:25:20;208333,34
2026-05-13 10:25:20;292056,1
2026-05-13 10:25:20;132042,25
2026-05-13 10:25:20;NaN
2026-05-13 10:25:20;215517,23
2026-05-13 10:25:20;235849,08
2026-05-13 10:25:20;217391,3
2026-05-13 10:25:20;100806,445
2026-05-13 10:25:20;360576,94
2026-05-13 10:25:20;243506,48
2026-05-13 10:25:20;NaN
2026-05-13 10:25:20;132978,72
2026-05-13 10:25:20;180288,47
2026-05-13 10:25:20;367647,06
2026-05-13 10:25:20;187500
2026-05-13 10:25:20;138888,89
2026-05-13 10:25:20;78125,01
2026-05-13 10:25:20;93283,58
2026-05-13 10:25:20;256147,53
2026-05-13 10:25:20;117924,54
2026-05-13 10:25:20;147058,83
2026-05-13 10:25:20;152439,03
2026-05-13 10:25:20;162337,66
2026-05-13 10:25:20;250000
2026-05-13 10:25:20;267857,12
2026-05-13 10:25:20;240384,61
2026-05-13 10:25:20;156250
2026-05-13 10:25:20;185185,17
2026-05-13 10:25:20;243506,5
2026-05-13 10:25:20;306372,53
2026-05-13 10:25:20;143678,16
2026-05-13 10:25:20;182926,83
2026-05-13 10:25:20;382653,1
2026-05-13 10:25:20;211864,4
2026-05-13 10:25:20;233644,84
2026-05-13 10:25:20;247524,75
2026-05-13 10:25:20;215517,23
2026-05-13 10:25:20;308642
2026-05-13 10:25:20;160256,4
2026-05-13 10:25:20;150602,4
2026-05-13 10:25:20;164473,67
2026-05-13 10:25:20;175233,64
2026-05-13 10:25:20;210084,03
2026-05-13 10:25:20;297619,03
2026-05-13 10:25:20;132978,72
2026-05-13 10:25:20;125000
2026-05-13 10:25:20;240384,61
2026-05-13 10:25:20;182038,84
2026-05-13 10:25:20;147637,8
2026-05-13 10:25:20;223214,3
2026-05-13 10:25:20;145348,84
2026-05-13 10:25:20;312500
2026-05-13 10:25:20;119047,62
2026-05-13 10:25:20;382653,03
2026-05-13 10:25:20;235849,08
2026-05-13 10:25:20;269784,2
2026-05-13 10:25:20;213068,19
2026-05-13 10:25:20;89285,72
2026-05-13 10:25:20;153688,53
2026-05-13 10:25:20;109649,125
2026-05-13 10:25:20;NaN
2026-05-13 10:25:20;120192,32
2026-05-13 10:25:20;271739,12
2026-05-13 10:25:20;277777,78
2026-05-13 10:25:20;199468,1
2026-05-13 10:25:20;85616,44
2026-05-13 10:25:20;67204,305
2026-05-13 10:25:20;168918,92
2026-05-13 10:25:20;246710,53
2026-05-13 10:25:20;175233,64
2026-05-13 10:25:20;198412,7
2026-05-13 10:25:20;165929,2
2026-05-13 10:25:20;421348,28
2026-05-13 10:25:20;304878,06
2026-05-13 10:25:20;120192,305
2026-05-13 10:25:20;113636,37
2026-05-13 10:25:20;172018,34
2026-05-13 10:25:20;240384,61
2026-05-13 10:25:20;117924,51
2026-05-13 10:25:20;165929,2
2026-05-13 10:25:20;284090,9
2026-05-13 10:25:20;334821,44
2026-05-13 10:25:20;225225,23
2026-05-13 10:25:20;208333,33
2026-05-13 10:25:20;154321
2026-05-13 10:25:20;94696,98
2026-05-13 10:25:20;NaN
2026-05-13 10:25:20;173611,11
2026-05-13 10:25:20;73529,414
2026-05-13 10:25:21;306372,53
2026-05-13 10:25:21;NaN
2026-05-13 10:25:21;203252,05
2026-05-13 10:25:21;287356,3
2026-05-13 10:25:21;151209,67
2026-05-13 10:25:21;139925,36
2026-05-13 10:25:21;127551,02
2026-05-13 10:25:21;210084,05
2026-05-13 10:25:21;163612,56
2026-05-13 10:25:21;274122,8
2026-05-13 10:25:21;119047,62
2026-05-13 10:25:21;146484,38
2026-05-13 10:25:21;51229,504
2026-05-13 10:25:21;136861,31
2026-05-13 10:25:21;128865,984
2026-05-13 10:25:21;218023,25
2026-05-13 10:25:21;180288,47
2026-05-13 10:25:21;225903,61
2026-05-13 10:25:21;147928,98
2026-05-13 10:25:21;242718,44
2026-05-13 10:25:21;204248,36
2026-05-13 10:25:21;113636,37
2026-05-13 10:25:21;308641,97
2026-05-13 10:25:21;201612,89
2026-05-13 10:25:21;140449,44
2026-05-13 10:25:21;NaN
2026-05-13 10:25:21;227272,73
2026-05-13 10:25:21;114678,91
2026-05-13 10:25:21;137362,62
2026-05-13 10:25:21;181686,05
2026-05-13 10:25:21;154958,67
2026-05-13 10:25:21;201612,9
2026-05-13 10:25:21;NaN
2026-05-13 10:25:21;260416,67
2026-05-13 10:25:21;238095,23
2026-05-13 10:25:21;88652,484
2026-05-13 10:25:21;256849,33
2026-05-13 10:25:21;156250
2026-05-13 10:25:21;206043,95
2026-05-13 10:25:21;183823,53
2026-05-13 10:25:21;140449,44
2026-05-13 10:25:21;220588,22
2026-05-13 10:25:21;213068,19
2026-05-13 10:25:21;229357,81
2026-05-13 10:25:21;134408,61
2026-05-13 10:25:21;178571,44
2026-05-13 10:25:21;180288,47
2026-05-13 10:25:21;269396,53
2026-05-13 10:25:21;138888,89
2026-05-13 10:25:21;292968,75
2026-05-13 10:25:21;135869,56
2026-05-13 10:25:21;178571,44
2026-05-13 10:25:21;217391,33
2026-05-13 10:25:21;195312,48
2026-05-13 10:25:21;300480,75
2026-05-13 10:25:21;302419,34
2026-05-13 10:25:21;275735,28
2026-05-13 10:25:21;231481,5
2026-05-13 10:25:21;172018,34
2026-05-13 10:25:21;99206,35
2026-05-13 10:25:21;176886,78
2026-05-13 10:25:21;158227,84
2026-05-13 10:25:21;231481,5
2026-05-13 10:25:21;203252,05
2026-05-13 10:25:21;125000
2026-05-13 10:25:21;145348,83
2026-05-13 10:25:21;77639,75
2026-05-13 10:25:21;135869,56
2026-05-13 10:25:21;102459,01
2026-05-13 10:25:21;158227,84
2026-05-13 10:25:21;221893,48
2026-05-13 10:25:21;227272,73
2026-05-13 10:25:21;104166,67
2026-05-13 10:25:21;137867,64
2026-05-13 10:25:21;147058,83
2026-05-13 10:25:21;164473,69
2026-05-13 10:25:21;260416,67
2026-05-13 10:25:21;146484,38
2026-05-13 10:25:21;223214,3
2026-05-13 10:25:21;161637,92
2026-05-13 10:25:21;265957,44
2026-05-13 10:25:21;150000
2026-05-13 10:25:21;170454,53
2026-05-13 10:25:21;306372,53
2026-05-13 10:25:21;275735,3
2026-05-13 10:25:21;111607,15
2026-05-13 10:25:21;220588,25
2026-05-13 10:25:21;126262,625
2026-05-13 10:25:21;187500
2026-05-13 10:25:21;164473,69
2026-05-13 10:25:21;185643,56
2026-05-13 10:25:21;201612,89
2026-05-13 10:25:21;117924,52
2026-05-13 10:25:21;192307,7
2026-05-13 10:25:21;175233,66
2026-05-13 10:25:21;304878,03
2026-05-13 10:25:21;122549,016
2026-05-13 10:25:21;292056,1
2026-05-13 10:25:21;130208,336
2026-05-13 10:25:21;132978,73
2026-05-13 10:25:21;164473,69
2026-05-13 10:25:21;240384,64
2026-05-13 10:25:21;191326,55
2026-05-13 10:25:21;284090,94
2026-05-13 10:25:21;250000
2026-05-13 10:25:21;255102,05
2026-05-13 10:25:21;191326,55
2026-05-13 10:25:21;186567,17
2026-05-13 10:25:21;181159,42
2026-05-13 10:25:21;257731,97
2026-05-13 10:25:21;210674,17
2026-05-13 10:25:21;111607,15
2026-05-13 10:25:21;257731,97
2026-05-13 10:25:21;218023,25
2026-05-13 10:25:21;431034,47
2026-05-13 10:25:21;208333,33
2026-05-13 10:25:21;204918,02
2026-05-13 10:25:21;117924,52
2026-05-13 10:25:21;66489,37
2026-05-13 10:25:21;178571,44
2026-05-13 10:25:21;334821,44
2026-05-13 10:25:21;84459,46
2026-05-13 10:25:21;206611,58
2026-05-13 10:25:21;160256,4
2026-05-13 10:25:21;199468,08
2026-05-13 10:25:21;115740,75
2026-05-13 10:25:21;138888,89
2026-05-13 10:25:21;370762,75
2026-05-13 10:25:21;343406,6
2026-05-13 10:25:21;263157,9
2026-05-13 10:25:21;183823,52
2026-05-13 10:25:21;250000
2026-05-13 10:25:21;138888,89
2026-05-13 10:25:21;288461,53
2026-05-13 10:25:21;271739,12
2026-05-13 10:25:21;148809,53
2026-05-13 10:25:21;189393,94
2026-05-13 10:25:21;181159,42
2026-05-13 10:25:21;182038,84
2026-05-13 10:25:21;187500
2026-05-13 10:25:21;210674,17
2026-05-13 10:25:21;223214,3
2026-05-13 10:25:21;NaN
2026-05-13 10:25:21;244140,62
2026-05-13 10:25:21;247524,75
2026-05-13 10:25:21;154958,67
2026-05-13 10:25:21;71839,08
2026-05-13 10:25:21;74404,766
2026-05-13 10:25:21;277777,78
2026-05-13 10:25:21;173611,11
2026-05-13 10:25:21;289735,1
2026-05-13 10:25:21;156250
2026-05-13 10:25:21;NaN
2026-05-13 10:25:21;160256,4
2026-05-13 10:25:21;245098,03
2026-05-13 10:25:21;211864,4
2026-05-13 10:25:21;217013,89
2026-05-13 10:25:21;152439,02
2026-05-13 10:25:21;181159,4
2026-05-13 10:25:21;290697,7
2026-05-13 10:25:21;378787,88
2026-05-13 10:25:21;131578,95
2026-05-13 10:25:21;122549,016
2026-05-13 10:25:21;152439,03
2026-05-13 10:25:21;218023,27
2026-05-13 10:25:21;206611,58
2026-05-13 10:25:21;180288,47
2026-05-13 10:25:21;183823,53
2026-05-13 10:25:21;99206,35
2026-05-13 10:25:21;193798,45
2026-05-13 10:25:21;137362,62
2026-05-13 10:25:21;NaN
2026-05-13 10:25:21;301204,8
2026-05-13 10:25:21;254065,06
2026-05-13 10:25:21;265957,47
2026-05-13 10:25:21;297619,06
2026-05-13 10:25:21;164473,69
2026-05-13 10:25:21;175233,66
2026-05-13 10:25:21;100806,45
2026-05-13 10:25:21;192307,69
2026-05-13 10:25:21;225225,23
2026-05-13 10:25:21;286697,25
2026-05-13 10:25:21;224820,16
2026-05-13 10:25:21;156250
2026-05-13 10:25:21;120192,305
2026-05-13 10:25:21;167112,3
2026-05-13 10:25:21;231481,5
2026-05-13 10:25:21;160256,4
2026-05-13 10:25:21;178571,44
2026-05-13 10:25:21;164473,67
2026-05-13 10:25:21;312499,97
2026-05-13 10:25:21;128865,984
2026-05-13 10:25:21;318471,34
2026-05-13 10:25:21;148809,53
2026-05-13 10:25:21;254065,03
2026-05-13 10:25:21;257731,97
2026-05-13 10:25:21;303398,06
2026-05-13 10:25:21;297619,06
2026-05-13 10:25:21;225225,23
2026-05-13 10:25:21;72254,336
2026-05-13 10:25:21;337837,84
2026-05-13 10:25:21;253378,38
2026-05-13 10:25:21;50000
2026-05-13 10:25:21;146484,38
2026-05-13 10:25:21;148809,53
2026-05-13 10:25:21;109649,125
2026-05-13 10:25:21;180635,83
2026-05-13 10:25:21;250000
2026-05-13 10:25:21;275735,28
2026-05-13 10:25:21;210084,05
2026-05-13 10:25:21;125000
2026-05-13 10:25:21;172018,34
2026-05-13 10:25:21;247524,75
2026-05-13 10:25:21;271739,12
2026-05-13 10:25:21;173611,11
2026-05-13 10:25:21;218023,25
2026-05-13 10:25:21;183823,52
2026-05-13 10:25:21;157563,02
2026-05-13 10:25:21;150000
2026-05-13 10:25:21;180288,47
2026-05-13 10:25:21;139664,81
2026-05-13 10:25:21;206611,58
2026-05-13 10:25:21;157563,03
2026-05-13 10:25:21;53879,31
2026-05-13 10:25:21;167785,25
2026-05-13 10:25:21;215517,23
2026-05-13 10:25:21;231481,5
2026-05-13 10:25:21;113636,37
2026-05-13 10:25:21;234375
2026-05-13 10:25:21;367647,03
2026-05-13 10:25:22;49212,598
2026-05-13 10:25:22;228658,53
2026-05-13 10:25:22;215517,23
2026-05-13 10:25:22;164473,69
2026-05-13 10:25:22;173611,11
2026-05-13 10:25:22;156250
2026-05-13 10:25:22;240384,61
2026-05-13 10:25:22;118670,88
2026-05-13 10:25:22;223214,3
2026-05-13 10:25:22;255102,05
2026-05-13 10:25:22;152439,03
2026-05-13 10:25:22;123762,375
2026-05-13 10:25:22;218531,48
2026-05-13 10:25:22;287356,3
2026-05-13 10:25:22;351123,6
2026-05-13 10:25:22;131578,95
2026-05-13 10:25:22;115740,75
2026-05-13 10:25:22;163043,48
2026-05-13 10:25:22;245098,03
2026-05-13 10:25:22;195312,5
2026-05-13 10:25:22;215517,23
2026-05-13 10:25:22;263157,9
2026-05-13 10:25:22;211864,4
2026-05-13 10:25:22;123355,266
2026-05-13 10:25:22;210674,17
2026-05-13 10:25:22;148809,53
2026-05-13 10:25:22;125000
2026-05-13 10:25:22;260416,67
2026-05-13 10:25:22;99206,35
2026-05-13 10:25:22;112612,62
2026-05-13 10:25:22;167410,72
2026-05-13 10:25:22;147637,8
2026-05-13 10:25:22;189393,94
2026-05-13 10:25:22;228658,53
2026-05-13 10:25:22;208333,34
2026-05-13 10:25:22;140977,44
2026-05-13 10:25:22;135869,56
2026-05-13 10:25:22;210674,17
2026-05-13 10:25:22;315656,56
2026-05-13 10:25:22;206043,95
2026-05-13 10:25:22;294117,66
2026-05-13 10:25:22;130208,336
2026-05-13 10:25:22;240384,61
2026-05-13 10:25:22;116822,42
2026-05-13 10:25:22;156250,02
2026-05-13 10:25:22;119047,62
2026-05-13 10:25:22;260416,67
2026-05-13 10:25:22;200000
2026-05-13 10:25:22;81699,35
2026-05-13 10:25:22;231481,5
2026-05-13 10:25:22;211864,4
2026-05-13 10:25:22;258264,47
2026-05-13 10:25:22;81699,35
2026-05-13 10:25:22;167112,3
2026-05-13 10:25:22;178571,44
2026-05-13 10:25:22;173611,11
2026-05-13 10:25:22;145348,84
2026-05-13 10:25:22;271739,12
2026-05-13 10:25:22;271739,12
2026-05-13 10:25:22;290697,7
2026-05-13 10:25:22;200000
2026-05-13 10:25:22;373134,3
2026-05-13 10:25:22;157563,02
2026-05-13 10:25:22;202922,1
2026-05-13 10:25:22;267094,03
2026-05-13 10:25:22;189393,95
2026-05-13 10:25:22;81168,836
2026-05-13 10:25:22;316455,72
2026-05-13 10:25:22;225903,61
2026-05-13 10:25:22;247524,75
2026-05-13 10:25:22;106837,62
2026-05-13 10:25:22;154958,67
2026-05-13 10:25:22;29620,854
2026-05-13 10:25:22;256849,33
2026-05-13 10:25:22;220588,22
2026-05-13 10:25:22;306372,53
2026-05-13 10:25:22;83333,336
2026-05-13 10:25:22;134892,1
2026-05-13 10:25:22;223214,3
2026-05-13 10:25:22;NaN
2026-05-13 10:25:22;119047,62
2026-05-13 10:25:22;173611,11
2026-05-13 10:25:22;196850,39
2026-05-13 10:25:22;220070,42
2026-05-13 10:25:22;183823,53
2026-05-13 10:25:22;135869,56
2026-05-13 10:25:22;220588,22
2026-05-13 10:25:22;229357,78
2026-05-13 10:25:22;284090,94
2026-05-13 10:25:22;231481,5
2026-05-13 10:25:22;98684,21
2026-05-13 10:25:22;111607,15
2026-05-13 10:25:22;101626,02
2026-05-13 10:25:22;130208,336
2026-05-13 10:25:22;221238,94
2026-05-13 10:25:22;157563,03
2026-05-13 10:25:22;166666,66
2026-05-13 10:25:22;350467,28
2026-05-13 10:25:22;328947,4
2026-05-13 10:25:22;151209,67
2026-05-13 10:25:22;163043,48
2026-05-13 10:25:22;100000
2026-05-13 10:25:22;185185,17
2026-05-13 10:25:22;96153,84
2026-05-13 10:25:22;215517,23
2026-05-13 10:25:22;320512,8
2026-05-13 10:25:22;231481,5
2026-05-13 10:25:22;202922,08
2026-05-13 10:25:22;187500
2026-05-13 10:25:22;187969,92
2026-05-13 10:25:22;208333,33
2026-05-13 10:25:22;127551,02
2026-05-13 10:25:22;112612,62
2026-05-13 10:25:22;91911,76
2026-05-13 10:25:22;163398,7
2026-05-13 10:25:22;367647,06
2026-05-13 10:25:22;182038,83
2026-05-13 10:25:22;242718,44
2026-05-13 10:25:22;151209,67
2026-05-13 10:25:22;208333,33
2026-05-13 10:25:22;294117,66
2026-05-13 10:25:22;233208,95
2026-05-13 10:25:22;284090,9
2026-05-13 10:25:22;168918,92
2026-05-13 10:25:22;217391,3
2026-05-13 10:25:22;215517,23
2026-05-13 10:25:22;154958,67
2026-05-13 10:25:22;382653,03
2026-05-13 10:25:22;146198,83
2026-05-13 10:25:22;147637,8
2026-05-13 10:25:22;242718,44
2026-05-13 10:25:22;242718,44
2026-05-13 10:25:22;89928,06
2026-05-13 10:25:22;163043,47
2026-05-13 10:25:22;271739,12
2026-05-13 10:25:22;235849,05
2026-05-13 10:25:22;123762,375
2026-05-13 10:25:22;177304,97
2026-05-13 10:25:22;352112,7
2026-05-13 10:25:22;112951,805
2026-05-13 10:25:22;80472,1
2026-05-13 10:25:22;148809,52
2026-05-13 10:25:22;182038,84
2026-05-13 10:25:22;127551,02
2026-05-13 10:25:22;182038,83
2026-05-13 10:25:22;163398,7
2026-05-13 10:25:22;344036,7
2026-05-13 10:25:22;178571,44
2026-05-13 10:25:22;357142,88
2026-05-13 10:25:22;132978,72
2026-05-13 10:25:22;245098,03
2026-05-13 10:25:22;76219,516
2026-05-13 10:25:22;168918,92
2026-05-13 10:25:22;113636,37
2026-05-13 10:25:22;81168,836
2026-05-13 10:25:22;185643,56
2026-05-13 10:25:22;178571,44
2026-05-13 10:25:22;91911,766
2026-05-13 10:25:22;208333,34
2026-05-13 10:25:22;181159,42
2026-05-13 10:25:22;223214,3
2026-05-13 10:25:22;331858,4
2026-05-13 10:25:22;148809,53
2026-05-13 10:25:22;225903,61
2026-05-13 10:25:22;322164,97
2026-05-13 10:25:22;208333,34
2026-05-13 10:25:22;77160,49
2026-05-13 10:25:22;173611,11
2026-05-13 10:25:22;255102,05
2026-05-13 10:25:22;250000
2026-05-13 10:25:22;114678,91
2026-05-13 10:25:22;60679,61
2026-05-13 10:25:22;153688,53
2026-05-13 10:25:22;309405,94
2026-05-13 10:25:22;370370,34
2026-05-13 10:25:22;157563,03
2026-05-13 10:25:22;173611,11
2026-05-13 10:25:22;71022,73
2026-05-13 10:25:22;95419,84
2026-05-13 10:25:22;122549,016
2026-05-13 10:25:22;147637,8
2026-05-13 10:25:22;145348,84
2026-05-13 10:25:22;180288,47
2026-05-13 10:25:22;77160,5
2026-05-13 10:25:22;328947,38
2026-05-13 10:25:22;246710,53
2026-05-13 10:25:22;88028,17
2026-05-13 10:25:22;201612,9
2026-05-13 10:25:22;238095,23
2026-05-13 10:25:22;96153,84
2026-05-13 10:25:22;189393,95
2026-05-13 10:25:22;199468,1
2026-05-13 10:25:22;145348,84
2026-05-13 10:25:22;110619,47
2026-05-13 10:25:22;144508,67
2026-05-13 10:25:22;125000
2026-05-13 10:25:22;63775,51
2026-05-13 10:25:22;71839,08
2026-05-13 10:25:22;178571,44
2026-05-13 10:25:22;260416,67
2026-05-13 10:25:22;NaN
2026-05-13 10:25:22;105932,2
2026-05-13 10:25:22;119047,62
2026-05-13 10:25:22;171232,88
2026-05-13 10:25:22;231481,47
2026-05-13 10:25:22;292968,75
2026-05-13 10:25:22;NaN
2026-05-13 10:25:22;185643,56
2026-05-13 10:25:22;126262,625
2026-05-13 10:25:22;262605,03
2026-05-13 10:25:22;87412,58
2026-05-13 10:25:22;100806,45
2026-05-13 10:25:22;91911,766
2026-05-13 10:25:22;168918,92
2026-05-13 10:25:22;134892,1
2026-05-13 10:25:22;164473,69
2026-05-13 10:25:22;328947,34
2026-05-13 10:25:22;280898,88
2026-05-13 10:25:22;152439,03
2026-05-13 10:25:22;247524,75
2026-05-13 10:25:22;373134,34
2026-05-13 10:25:22;168918,92
2026-05-13 10:25:22;88028,17
2026-05-13 10:25:22;182038,84
2026-05-13 10:25:22;150000
2026-05-13 10:25:22;73529,414
2026-05-13 10:25:22;NaN
2026-05-13 10:25:22;167410,72
2026-05-13 10:25:22;153688,53
2026-05-13 10:25:22;201612,89
2026-05-13 10:25:22;161637,94
2026-05-13 10:25:23;334821,44
2026-05-13 10:25:23;105932,2
2026-05-13 10:25:23;148809,53
2026-05-13 10:25:23;168918,92
2026-05-13 10:25:23;237341,77
2026-05-13 10:25:23;150000
2026-05-13 10:25:23;154958,67
2026-05-13 10:25:23;160256,4
2026-05-13 10:25:23;198412,69
2026-05-13 10:25:23;240384,64
2026-05-13 10:25:23;390625
2026-05-13 10:25:23;88652,484
2026-05-13 10:25:23;284090,9
2026-05-13 10:25:23;165929,2
2026-05-13 10:25:23;117924,52
2026-05-13 10:25:23;147058,83
2026-05-13 10:25:23;114678,89
2026-05-13 10:25:23;218023,25
2026-05-13 10:25:23;211864,4
2026-05-13 10:25:23;211864,4
2026-05-13 10:25:23;173611,11
2026-05-13 10:25:23;211864,4
2026-05-13 10:25:23;71839,08
2026-05-13 10:25:23;97656,25
2026-05-13 10:25:23;153688,53
2026-05-13 10:25:23;215517,23
2026-05-13 10:25:23;287356,3
2026-05-13 10:25:23;112951,805
2026-05-13 10:25:23;211148,66
2026-05-13 10:25:23;304878,06
2026-05-13 10:25:23;100806,445
2026-05-13 10:25:23;187500
2026-05-13 10:25:23;181159,42
2026-05-13 10:25:23;182038,83
2026-05-13 10:25:23;328947,34
2026-05-13 10:25:23;177304,97
2026-05-13 10:25:23;172018,34
2026-05-13 10:25:23;55803,574
2026-05-13 10:25:23;231481,47
2026-05-13 10:25:23;242718,44
2026-05-13 10:25:23;140977,44
2026-05-13 10:25:23;92592,59
2026-05-13 10:25:23;172018,34
2026-05-13 10:25:23;240384,61
2026-05-13 10:25:23;191326,55
2026-05-13 10:25:23;245098,03
2026-05-13 10:25:23;211864,4
2026-05-13 10:25:23;150000
2026-05-13 10:25:23;275735,28
2026-05-13 10:25:23;229779,42
2026-05-13 10:25:23;110619,47
2026-05-13 10:25:23;227272,73
2026-05-13 10:25:23;398936,16
2026-05-13 10:25:23;185643,56
2026-05-13 10:25:23;128424,664
2026-05-13 10:25:23;182748,55
2026-05-13 10:25:23;121359,22
2026-05-13 10:25:23;178571,42
2026-05-13 10:25:23;243506,48
2026-05-13 10:25:23;357142,88
2026-05-13 10:25:23;247524,75
2026-05-13 10:25:23;154320,98
2026-05-13 10:25:23;303398,03
2026-05-13 10:25:23;281531,53
2026-05-13 10:25:23;152439,03
2026-05-13 10:25:23;142045,45
2026-05-13 10:25:23;334821,44
2026-05-13 10:25:23;290697,7
2026-05-13 10:25:23;199468,1
2026-05-13 10:25:23;271739,12
2026-05-13 10:25:23;260416,67
2026-05-13 10:25:23;157232,7
2026-05-13 10:25:23;182038,83
2026-05-13 10:25:23;262605,03
2026-05-13 10:25:23;262605,03
2026-05-13 10:25:23;176886,8
2026-05-13 10:25:23;168918,92
2026-05-13 10:25:23;132978,73
2026-05-13 10:25:23;142045,45
2026-05-13 10:25:23;161637,92
2026-05-13 10:25:23;186567,16
2026-05-13 10:25:23;264084,5
2026-05-13 10:25:23;NaN
2026-05-13 10:25:23;215517,23
2026-05-13 10:25:23;292968,75
2026-05-13 10:25:23;148809,53
2026-05-13 10:25:23;156250
2026-05-13 10:25:23;91911,766
2026-05-13 10:25:23;252016,14
2026-05-13 10:25:23;176886,8
2026-05-13 10:25:23;191326,52
2026-05-13 10:25:23;245098,03
2026-05-13 10:25:23;446428,53
2026-05-13 10:25:23;201612,89
2026-05-13 10:25:23;279850,72
2026-05-13 10:25:23;215517,23
2026-05-13 10:25:23;229779,42
2026-05-13 10:25:23;246063
2026-05-13 10:25:23;117924,54
2026-05-13 10:25:23;147637,8
2026-05-13 10:25:23;174581,02
2026-05-13 10:25:23;117924,54
2026-05-13 10:25:23;91463,414
2026-05-13 10:25:23;180288,47
2026-05-13 10:25:23;55066,08
2026-05-13 10:25:23;277777,78
2026-05-13 10:25:23;NaN
2026-05-13 10:25:23;218023,25
2026-05-13 10:25:23;254065,03
2026-05-13 10:25:23;267094,03
2026-05-13 10:25:23;265957,44
2026-05-13 10:25:23;210084,05
2026-05-13 10:25:23;281531,53
2026-05-13 10:25:23;189393,95
2026-05-13 10:25:23;161637,92
2026-05-13 10:25:23;162337,67
2026-05-13 10:25:23;367647,03
2026-05-13 10:25:23;221631,2
2026-05-13 10:25:23;94696,98
2026-05-13 10:25:23;101626,02
2026-05-13 10:25:23;153688,53
2026-05-13 10:25:23;303398,06
2026-05-13 10:25:23;160256,4
2026-05-13 10:25:23;189393,94
2026-05-13 10:25:23;157563,02
2026-05-13 10:25:23;208333,33
2026-05-13 10:25:23;297619,06
2026-05-13 10:25:23;178571,44
2026-05-13 10:25:23;65789,48
2026-05-13 10:25:23;176056,34
2026-05-13 10:25:23;163043,48
2026-05-13 10:25:23;362318,84
2026-05-13 10:25:23;126262,625
2026-05-13 10:25:23;210084,05
2026-05-13 10:25:23;245098,03
2026-05-13 10:25:23;405844,2
2026-05-13 10:25:23;79617,836
2026-05-13 10:25:23;189393,94
2026-05-13 10:25:23;151209,67
2026-05-13 10:25:23;125000
2026-05-13 10:25:23;150602,4
2026-05-13 10:25:23;143678,16
2026-05-13 10:25:23;NaN
2026-05-13 10:25:23;148809,52
2026-05-13 10:25:23;312500,03
2026-05-13 10:25:23;300480,75
2026-05-13 10:25:23;168918,92
2026-05-13 10:25:23;233208,95
2026-05-13 10:25:23;183823,52
2026-05-13 10:25:23;100267,38
2026-05-13 10:25:23;357142,88
2026-05-13 10:25:23;304878,06
2026-05-13 10:25:23;102459,01
2026-05-13 10:25:23;107296,14
2026-05-13 10:25:23;227272,73
2026-05-13 10:25:23;211864,4
2026-05-13 10:25:23;242718,44
2026-05-13 10:25:23;290697,7
2026-05-13 10:25:23;215517,23
2026-05-13 10:25:23;223214,3
2026-05-13 10:25:23;136861,33
2026-05-13 10:25:23;225903,61
2026-05-13 10:25:23;120192,32
2026-05-13 10:25:23;162337,66
2026-05-13 10:25:23;134892,08
2026-05-13 10:25:23;101902,17
2026-05-13 10:25:23;228658,53
2026-05-13 10:25:23;185643,56
2026-05-13 10:25:23;255102,05
2026-05-13 10:25:23;264830,5
2026-05-13 10:25:23;233644,84
2026-05-13 10:25:23;215517,23
2026-05-13 10:25:23;113636,37
2026-05-13 10:25:23;274122,8
2026-05-13 10:25:23;138888,89
2026-05-13 10:25:23;122549,016
2026-05-13 10:25:23;176886,78
2026-05-13 10:25:23;140977,44
2026-05-13 10:25:23;474683,53
2026-05-13 10:25:23;156250,02
2026-05-13 10:25:23;260416,67
